period_date,period_type,rtgs_txn_count_thousand,rtgs_txn_amount_mn_azn,rtgs_avg_amount_thousand_azn,lvpcss_txn_count_thousand,lvpcss_txn_amount_mn_azn,lvpcss_avg_amount_azn,ips_txn_count_thousand,ips_txn_amount_mn_azn,country_name,country_iso,atm_total_units,atm_baku_units,atm_regions_units,pos_total_units,contactless_pos_total_units,retail_service_pos_total_units,retail_service_pos_baku_units,baku_pos_total_units,payment_cards_total_thousand,payment_cards_contactless_thousand,debit_social_cards_thousand,debit_salary_cards_thousand,debit_other_cards_thousand,credit_cards_thousand,card_txn_count_thousand,card_txn_amount_mn_azn,cash_withdrawal_atm_count_thousand,cash_withdrawal_atm_amount_mn_azn,cash_withdrawal_pos_count_thousand,cash_withdrawal_pos_amount_mn_azn,non_cash_atm_count_thousand,non_cash_atm_amount_mn_azn,non_cash_pos_count_thousand,non_cash_pos_amount_mn_azn,contactless_pos_count_thousand,contactless_pos_amount_mn_azn,ecommerce_count_thousand,ecommerce_amount_mn_azn,self_service_terminal_count_thousand,self_service_terminal_amount_mn_azn,bank_customers_total_people,bank_customers_individuals_people,bank_customers_individual_entrepreneurs_people,bank_customers_legal_entities_people,customer_accounts_total_count,customer_accounts_transaction_count,customer_accounts_credit_count,customer_accounts_deposit_count,transaction_accounts_individuals_count,transaction_accounts_individual_entrepreneurs_count,transaction_accounts_legal_entities_count,internet_banking_users_count,internet_banking_legal_entities_count,mobile_banking_users_count,mobile_banking_legal_entities_count,source_name,load_timestamp
2025-01-01,year,2377.979,783978.256789,329.6825820535001,132821.84,54276.77339399999,408.6434384134416,9992.446,2608.885037,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-02-01,month,169.049,42069.517596,248.85990213488395,13408.712,3614.243781,269.5444410320693,72.383,96.041235,Azerbaijan,AZE,3358,1798,1560,124339,122152.0,121534,74131,75399,20238.744,16273.078,3381.092,2881.993,11711.584,2264.075,171143.084,10972.57706207,13660.538,3399.14395259,30.637,185.62060895,3.924,1.08333806,50592.296,918.16375483,49208.922,878.127197,100716.916,6209.9666565,73.636,3.290102,16132172,15981848,883018,150324,48573760,38000932,10040915.0,531913,37611859,1173221,389073,2095.88,22416.224679,57679.642,4798.505241,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-03-01,month,160.893,41999.902265,261.04244600448743,14940.553,4456.813599,298.303121644828,74.017,93.848225,Azerbaijan,AZE,3374,1806,1568,126665,124426.0,123803,75321,76642,20459.91,16462.646,3387.683,2906.633,11887.47,2278.124,157271.306,10222.70923413,12502.633,3214.65592878,26.031,155.42589728,4.447,1.07233118,46497.288,890.31948224,45105.167,847.839458,91967.975,5667.78333259,54.349,2.487895,16201446,16050305,892802,151141,49196924,38509534,10143919.0,543471,38114722,1191487,394812,1722.68,19637.791049,55623.155,4557.866383,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-04-01,month,193.393,70969.915683,366.97251546333115,15069.36,6257.517461,415.24772525176917,114.067,136.497686,Azerbaijan,AZE,3395,1816,1579,129544,127626.0,126685,76872,78188,20674.66,16678.528,3395.748,2914.264,12076.369,2288.279,240333.204,14171.77837005,17974.099,4300.51236806,33.369,209.63593068,4.588,1.56049365,71980.512,1224.17261079,69938.4,1173.493324,141415.539,8070.56748923,96.169,4.457,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-05-01,month,222.107,55390.565256,249.38685073410565,9667.607,3900.140438,403.42356055640244,244.991,162.998891,Azerbaijan,AZE,3416,1828,1588,134852,132947.0,131974,80774,82104,20460.912,16899.0,3286.09,2910.804,12146.947,2117.071,208830.198,12471.53750804,15392.892,3823.46670431,29.466,191.93743133,2.881,1.52353276,62369.982,1015.99329949,60661.0,975.838,122150.961,7053.14253733,67.0,3.152,15639099,15483595,923401,155504,49710593,38719570,10410344.0,580679,38314806,1244913,404764,2330.371,27418.315872,74797.023,6062.843184,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-06-01,month,186.802,57929.657887,310.1126213156176,9911.674,3659.755801,369.2369019602541,393.54,180.546012,Azerbaijan,AZE,3440,1848,1592,139758,137876.0,136886,84302,85630,20641.941,17084.13,3300.463,2912.919,12310.061,2118.498,213016.042,12943.68524759,15585.496,3990.92074117,27.114,155.29306504,3.437,2.2786780699999998,64705.542,1060.73831486,62915.461,1019.898337,124095.891,7372.984691,56.156,2.693724,15676021,15519410,935112,156611,50349916,39228401,10512148.0,609367,38819561,1265821,408840,2206.0,25158.0,75971.0,6192.0,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-07-01,month,218.465,76407.084399,349.74519670885496,10390.945,4668.377457,449.27361823202796,766.516,243.360522,Azerbaijan,AZE,3442,1847,1595,147478,145588.0,144571,89447,90791,20913.332,17286.0,3311.446,2938.319,12540.725,2122.842,217419.036,13331.18461019,14894.848,4004.59811895,31.805,197.43915624,3.13,2.06321637,68785.218,1119.62450042,66907.561,1076.874,125974.418,7628.54756311,72.296,3.229,15778802,15620243,950059,158559,51071748,39791126,10645884.0,634738,39376766,1291737,414360,2619.883,27516.245843,76588.004,6436.138715,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-08-01,month,189.219,68290.105106,360.90511579703946,9395.818,3970.62328,422.59474161802626,899.938,242.166261,Azerbaijan,AZE,3465,1859,1606,152348,150498.0,149450,93044,94384,21129.038,17388.273,3309.778,2924.648,12782.056,2112.556,205000.375,12383.44603368,13756.203,3650.25258481,29.188,175.92260794,2.926,1.699877,62894.815,1015.15378345,61088.744,976.19788,121049.34,7153.08753833,55.831,2.5258165,15874203,15714624,964581,159579,51637680,40208758,10774314.0,654608,39791796,1308629,416962,2363.598,25453.084443509997,74174.931,6096.41494345,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-09-01,month,203.182,69921.16784,344.13071945349486,9128.754,4217.094474,461.95729165228903,1424.717,296.48958,Azerbaijan,AZE,3496,1879,1617,161915,160064.0,159285,98822,100040,21367.567,17566.523,3308.548,2920.933,13021.831,2116.255,227440.337,13352.40625663,15311.215,3918.80945708,27.284,167.40887173,3.179,1.10580013,67207.498,1086.2019751,64730.975,1037.843324,136883.921,7807.96618476,62.253,2.889003,15973215,15812741,980841,160474,52263302,40628513,10961903.0,672886,40208979,1335956,419534,2508.477,26133.104581,80259.905,6548.513769,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-10-01,month,220.793,68528.178842,310.37296853614015,9160.865,4717.209373,514.9305631073048,1867.478,337.701703,Azerbaijan,AZE,3516,1894,1622,172908,171050.0,170030,105675,107000,21701.151,17815.496,3371.667,2959.504,13258.997,2110.983,229873.117,13283.47344745,15342.028,3938.59304051,26.946,163.69428623,3.222,1.12106761,67715.716,1044.81276211,65468.0,1005.0,137965.853,7776.22787324,62.066,2.84,16117990,15955302,1000165,162688,53210277,41511207,11008625.0,690445,41086665,1369437,424542,2857.0,26641.553983,83507.216,6564.447484,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-11-01,month,192.825,66263.867742,343.647699945546,8039.516,3989.851955,496.28011872854,2579.371,362.482972,Azerbaijan,AZE,3548,1918,1630,179162,177306.0,176305,109947,111251,21834.804,17930.858,3398.094,2935.432,13403.994,2097.284,209021.371,12044.8418735,13779.749,3612.50072087,23.114,141.81478304,2.554,0.73211574,62466.751,990.24009302,59250.576,917.944989,124759.029,6947.74132063,43.331,1.687426,16231316,16067129,1014898,164187,54290856,42434457,11148044.0,708355,42005882,1395659,428575,2479.245,21005.191765,78022.671,6145.317996,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2025-12-01,month,304.265,99409.928039,326.721535631768,9559.283,6766.19236,707.813793147457,1483.264,368.83795,Azerbaijan,AZE,3572,1930,1642,184220,182378.0,181262,113339,114689,21979.775,17992.172,3397.513,2869.761,13635.889,2076.612,256630.13,15278.16339817,16750.764,4603.01815305,30.233,202.47454465,2.167,0.76362349,78380.065,1260.48797036,74240.0,1158.479,152470.951,8833.26784938,62.97,2.036879,16236899,16071505,1031430,165394,55146020,43191501,11236842.0,717677,42758899,1425471,432602,3096.0,36240.0,92923.0,8711.0,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2026-01-01,month,129.793,68708.566336,529.370353840346,8549.837,4212.442778,492.692758704055,2047.232,311.596881,Azerbaijan,AZE,3584,1932,1652,183497,181646.0,180532,113250,114646,22155.918,18121.0,3407.755,2864.961,13809.45,2073.752,217713.127,11220.4492084,12373.945,3048.72768735,22.396,148.61185546,1.744,0.63602539,73106.943,1084.78739418,69434.628,998.468591,124531.183,6599.94074687,99.958,1.632883,16293205,16126915,1042686,166290,55925329,43924467,11281001.0,719861,43488612,1449143,435855,2256.943,22819.728005,76217.681,5923.356672,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2026-01-01,year,,,,,,,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
